Client,ROLE,MASTER_ROLE,DESC
800,ZSG_MM_IM.SDSP_716,ZSG_MM_IM.SDSP_XXX,MEAP Stock Material Display & Report(Procurement/1891)
800,ZSG_MM_IM.SDSP_812,ZSG_MM_IM.SDSP_XXX,MEAP Stock Material Display & Report(LEAC/1801)
800,ZSG_MM_IM.SDSP_XXX,,MEAP Stock Material Display & Report
800,ZSG_MM_IM.STKOFF_615,ZSG_MM_IM.STKOFF_XXX,MEAP Stock Write Down/Off for NC/FA/EDM(AMAF/1890)
800,ZSG_MM_IM.STKOFF_XXX,,MEAP Stock Write Down/Off for NC/FA/EDM (AMAF)
800,ZSG_MM_LA.PRO_812,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LEAC/1801)
800,ZSG_MM_LA.PRO_813,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LERM/1802)
800,ZSG_MM_LA.PRO_815,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LEHE/1801)
800,ZSG_MM_LA.PRO_833,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FAIS/1806)
800,ZSG_MM_LA.PRO_835,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FASS/1806)
800,ZSG_MM_LA.PRO_836,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FNSV/1805)
800,ZSG_MM_LA.PRO_838,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FASV/1824)
800,ZSG_MM_LA.PRO_872,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (PUPS/1802)
800,ZSG_MM_LA.PRO_XXX,,MEAP Import Control PO Approval
800,ZSG_MM_LO.CHG-DOC_812,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(LEAC/1801)
800,ZSG_MM_LO.CHG-DOC_813,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(LERM/1801)
800,ZSG_MM_LO.CHG-DOC_815,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(LEHE/1801)
800,ZSG_MM_LO.CHG-DOC_831,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FAPP/1820)
800,ZSG_MM_LO.CHG-DOC_833,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FAIS/1820)
800,ZSG_MM_LO.CHG-DOC_835,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FASS/1820)
800,ZSG_MM_LO.CHG-DOC_836,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FACS/1820)
800,ZSG_MM_LO.CHG-DOC_837,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FACS/1820)
800,ZSG_MM_LO.CHG-DOC_838,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(FASV/1820)
800,ZSG_MM_LO.CHG-DOC_851,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(APCR/1810)
800,ZSG_MM_LO.CHG-DOC_861,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(SEMI/1808)
800,ZSG_MM_LO.CHG-DOC_872,ZSG_MM_LO.CHG-DOC_XXX,MEAP Logistic Change Material Document(PUPS/1811)
800,ZSG_MM_LO.CHG-DOC_XXX,,MEAP Logistic Change Material Document
800,ZSG_MM_LO.NT.PRO-GR_511,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_512,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_513,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_515,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_516,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_517,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_518,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_519,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_520,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_521,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_522,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_523,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACO/1889)
800,ZSG_MM_LO.NT.PRO-GR_611,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(AMMD/1890)
800,ZSG_MM_LO.NT.PRO-GR_613,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt-AMSP
800,ZSG_MM_LO.NT.PRO-GR_615,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(AMAF/1890)
800,ZSG_MM_LO.NT.PRO-GR_711,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(AMHR/1891)
800,ZSG_MM_LO.NT.PRO-GR_713,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(AMLC/1891)
800,ZSG_MM_LO.NT.PRO-GR_716,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(Procurement/1891)
800,ZSG_MM_LO.NT.PRO-GR_718,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(AMIS/1891)
800,ZSG_MM_LO.NT.PRO-GR_811,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(LEPO/1801)
800,ZSG_MM_LO.NT.PRO-GR_812,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(LEAC/1801)
800,ZSG_MM_LO.NT.PRO-GR_813,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(LERM/1801)
800,ZSG_MM_LO.NT.PRO-GR_815,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(LEHE/1801)
800,ZSG_MM_LO.NT.PRO-GR_816,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(LESV/1801)
800,ZSG_MM_LO.NT.PRO-GR_831,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FAPP/1820)
800,ZSG_MM_LO.NT.PRO-GR_832,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FAPM/1820)
800,ZSG_MM_LO.NT.PRO-GR_833,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FAIS/1820)
800,ZSG_MM_LO.NT.PRO-GR_835,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FASS/1820)
800,ZSG_MM_LO.NT.PRO-GR_836,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FACS/1820)
800,ZSG_MM_LO.NT.PRO-GR_837,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FACS/1820)
800,ZSG_MM_LO.NT.PRO-GR_838,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FASV/1820)
800,ZSG_MM_LO.NT.PRO-GR_839,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(FASM/1820)
800,ZSG_MM_LO.NT.PRO-GR_851,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(APCR/1810)
800,ZSG_MM_LO.NT.PRO-GR_861,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(SEMI/1808)
800,ZSG_MM_LO.NT.PRO-GR_871,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(PUPO/1811)
800,ZSG_MM_LO.NT.PRO-GR_872,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(PUPS/1811)
800,ZSG_MM_LO.NT.PRO-GR_873,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(PUSV/1811)
800,ZSG_MM_LO.NT.PRO-GR_911,ZSG_MM_LO.NT.PRO-GR_XXX,MEAP Logistics Non-trade Goods Receipt(ACDC/1813)
800,ZSG_MM_LO.NT.PRO-GR_XXX,,MEAP Logistics Non-trade Goods Receipt
800,ZSG_MM_LO.PRO-GI.CANCEL_615,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (AMAF/1890)
800,ZSG_MM_LO.PRO-GI.CANCEL_812,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LEAC/1801)
800,ZSG_MM_LO.PRO-GI.CANCEL_813,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LERM/1801)
800,ZSG_MM_LO.PRO-GI.CANCEL_815,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (LEHE/1801)
800,ZSG_MM_LO.PRO-GI.CANCEL_833,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FAIS/1820)
800,ZSG_MM_LO.PRO-GI.CANCEL_835,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FASS/1820)
800,ZSG_MM_LO.PRO-GI.CANCEL_836,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FACS/1820)
800,ZSG_MM_LO.PRO-GI.CANCEL_837,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FACS/1820)
800,ZSG_MM_LO.PRO-GI.CANCEL_838,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (FASV/1820)
800,ZSG_MM_LO.PRO-GI.CANCEL_872,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (PUPS/1811)
800,ZSG_MM_LO.PRO-GI.CANCEL_XXX,,MEAP Logistic Goods Issue Cancellation
800,ZSG_MM_LO.PRO-GI_812,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LEAC/1801)
800,ZSG_MM_LO.PRO-GI_813,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LERM/1801)
800,ZSG_MM_LO.PRO-GI_815,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (LEHE/1801)
800,ZSG_MM_LO.PRO-GI_833,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FAIS/1820)
800,ZSG_MM_LO.PRO-GI_835,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FASS/1820)
800,ZSG_MM_LO.PRO-GI_836,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FACS/1820)
800,ZSG_MM_LO.PRO-GI_837,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FACS/1820)
800,ZSG_MM_LO.PRO-GI_838,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (FASV/1820)
800,ZSG_MM_LO.PRO-GI_861,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (SEMI/1808)
800,ZSG_MM_LO.PRO-GI_872,ZSG_MM_LO.PRO-GI_XXX,MEAP Logistic Goods Issue (PUPS/1811)
800,ZSG_MM_LO.PRO-GI_XXX,,MEAP Logistic Goods Issue
800,ZSG_MM_LO.PRO-GR_812,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LEAC/1801)
800,ZSG_MM_LO.PRO-GR_813,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LERM/1801)
800,ZSG_MM_LO.PRO-GR_815,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(LEHE/1801)
800,ZSG_MM_LO.PRO-GR_833,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FAIS/1820)
800,ZSG_MM_LO.PRO-GR_835,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FASS/1820)
800,ZSG_MM_LO.PRO-GR_836,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FACS/1820)
800,ZSG_MM_LO.PRO-GR_837,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FACS/1820)
800,ZSG_MM_LO.PRO-GR_838,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(FASV/1820)
800,ZSG_MM_LO.PRO-GR_851,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(APCR/1810)
800,ZSG_MM_LO.PRO-GR_861,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(SEMI/1808)
800,ZSG_MM_LO.PRO-GR_872,ZSG_MM_LO.PRO-GR_XXX,MEAP Logistics Goods Receipt(PUPS/1811)
800,ZSG_MM_LO.PRO-GR_XXX,,MEAP Logistics Goods Receipt
800,ZSG_MM_LO.PRO-TRSMTM_812,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LEAC/1801)
800,ZSG_MM_LO.PRO-TRSMTM_813,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LERM/1801)
800,ZSG_MM_LO.PRO-TRSMTM_815,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (LEHE/1801)
800,ZSG_MM_LO.PRO-TRSMTM_833,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FAIS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_835,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material  (FASS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_836,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FACS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_837,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FACS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_838,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (FASV/1820)
800,ZSG_MM_LO.PRO-TRSMTM_872,ZSG_MM_LO.PRO-TRSMTM_XXX,Transfer posting material to material (PUPS/1811)
800,ZSG_MM_LO.PRO-TRSMTM_REV_833,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FAIS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_REV_835,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FASS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_REV_836,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal  (FACS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_REV_837,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal  (FACS/1820)
800,ZSG_MM_LO.PRO-TRSMTM_REV_838,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (FASV/1820)
800,ZSG_MM_LO.PRO-TRSMTM_REV_872,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,Transfer posting material to material reversal (PUPS/1811)
800,ZSG_MM_LO.PRO-TRSMTM_REV_XXX,,Transfer posting material to material reversal
800,ZSG_MM_LO.PRO-TRSMTM_XXX,,Transfer posting material to material
800,ZSG_MM_LO.PRO-TRSSP_812,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LEAC/1801) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_813,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LERM/1801) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_815,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (LEHE/1801) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_833,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FAIS/1820) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_835,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FASS/1820) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_836,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FACS/1820) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_837,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FACS/1820) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_838,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (FASV/1820) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_872,ZSG_MM_LO.PRO-TRSSP_XXX,MEAP Transfer Posting for Stock (PUPS/1811) - For planning and operation users
800,ZSG_MM_LO.PRO-TRSSP_XXX,,MEAP Transfer Posting for Stock - For planning and operation users
800,ZSG_MM_LO.PRO-TRS_812,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LEAC/1801)
800,ZSG_MM_LO.PRO-TRS_812_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (812-FA)
800,ZSG_MM_LO.PRO-TRS_812_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (812-PV)
800,ZSG_MM_LO.PRO-TRS_813,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LERM/1801)
800,ZSG_MM_LO.PRO-TRS_813_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (813-FA)
800,ZSG_MM_LO.PRO-TRS_813_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (813-PV)
800,ZSG_MM_LO.PRO-TRS_815,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (LEHE/1801)
800,ZSG_MM_LO.PRO-TRS_815_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (815-FA)
800,ZSG_MM_LO.PRO-TRS_815_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (815-PV)
800,ZSG_MM_LO.PRO-TRS_833,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FAIS/1820)
800,ZSG_MM_LO.PRO-TRS_833_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (833-LE)
800,ZSG_MM_LO.PRO-TRS_833_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (833-PV)
800,ZSG_MM_LO.PRO-TRS_835,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FASS/1820)
800,ZSG_MM_LO.PRO-TRS_835_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (835-LE)
800,ZSG_MM_LO.PRO-TRS_835_PV,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (835-PV)
800,ZSG_MM_LO.PRO-TRS_836,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FACS/1820)
800,ZSG_MM_LO.PRO-TRS_837,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FACS/1820)
800,ZSG_MM_LO.PRO-TRS_838,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (FASV/1820)
800,ZSG_MM_LO.PRO-TRS_861,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (SEMI/1808)
800,ZSG_MM_LO.PRO-TRS_872,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (PUPS/1811)
800,ZSG_MM_LO.PRO-TRS_872_FA,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (872-FA)
800,ZSG_MM_LO.PRO-TRS_872_LE,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (872-LE)
800,ZSG_MM_LO.PRO-TRS_ADMIN,ZSG_MM_LO.PRO-TRS_XXX,MEAP Transfer Posting for Stock (A&F)
800,ZSG_MM_LO.PRO-TRS_XXX,,MEAP Transfer Posting for Stock
800,ZSG_MM_LO.PRO-TRV_836,ZSG_MM_LO.PRO-TRV_XXX,MEAP Transfer Posting for Service Order(FACS/1820)
800,ZSG_MM_LO.PRO-TRV_837,ZSG_MM_LO.PRO-TRV_XXX,MEAP Transfer Posting for Service Order(FACS/1820)
800,ZSG_MM_LO.PRO-TRV_XXX,,MEAP Transfer Posting for Service Order (Mvt Types 601/31/32/33/51/53/57)
800,ZSG_MM_MAT.DSP,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock
800,ZSG_MM_MAT.DSP_511,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_512,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_513,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_515,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_516,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_517,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_518,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_519,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_520,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_521,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_522,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_523,,MEAP display material document and stock(ACO/1889)
800,ZSG_MM_MAT.DSP_613,,MEAP display material document and stock-AMSP
800,ZSG_MM_MAT.DSP_615,,MEAP display material document and stock(AMAF/1890)
800,ZSG_MM_MAT.DSP_711,,MEAP display material document and stock(AMHR/1891)
800,ZSG_MM_MAT.DSP_713,,MEAP display material document and stock(AMLC/1891)
800,ZSG_MM_MAT.DSP_716,,MEAP display material document and stock(Procurement/1891)
800,ZSG_MM_MAT.DSP_718,,MEAP display material document and stock(AMIS/1891)
800,ZSG_MM_MAT.DSP_811,,MEAP display material document and stock(LEPO/1801)
800,ZSG_MM_MAT.DSP_813,,MEAP display material document and stock(LERM/1801)
800,ZSG_MM_MAT.DSP_815,,MEAP display material document and stock(LEHE/1801)
800,ZSG_MM_MAT.DSP_831,,MEAP display material document and stock(FAPP/1820)
800,ZSG_MM_MAT.DSP_832,,MEAP display material document and stock(FAPM/1820)
800,ZSG_MM_MAT.DSP_833,,MEAP display material document and stock(FAIS/1820)
800,ZSG_MM_MAT.DSP_835,,MEAP display material document and stock(FASS/1820)
800,ZSG_MM_MAT.DSP_836,,MEAP display material document and stock(FACS/1820)
800,ZSG_MM_MAT.DSP_837,,MEAP display material document and stock(FACS/1820)
800,ZSG_MM_MAT.DSP_838,,MEAP display material document and stock(FASV/1820)
800,ZSG_MM_MAT.DSP_851,,MEAP display material document and stock(APCR/1810)
800,ZSG_MM_MAT.DSP_861,,MEAP display material document and stock(SEMI/1808)
800,ZSG_MM_MAT.DSP_871,,MEAP display material document and stock(PUPO/1811)
800,ZSG_MM_MAT.DSP_872,,MEAP display material document and stock(PUPS/1811)
800,ZSG_MM_MAT.DSP_873,,MEAP display material document and stock(PUSV/1811)
800,ZSG_MM_MAT.DSP_XXX,,MEAP display material document and stock
800,ZSG_MM_MAT.DSP_YUSEN,,MEAP display material document and stock-YUSEN
800,ZSG_MM_MM.DSP_GSCM,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display
800,ZSG_MM_MM.DSP_GSCM_718,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(AMIS/1891)
800,ZSG_MM_MM.DSP_GSCM_831,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FAPP/1820)
800,ZSG_MM_MM.DSP_GSCM_832,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FAPM/1820)
800,ZSG_MM_MM.DSP_GSCM_833,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FAIS/1820)
800,ZSG_MM_MM.DSP_GSCM_835,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FASS/1820)
800,ZSG_MM_MM.DSP_GSCM_836,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FACS/1820)
800,ZSG_MM_MM.DSP_GSCM_837,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FACS/1820)
800,ZSG_MM_MM.DSP_GSCM_838,ZSG_MM_MM.DSP_GSCM_XXX,GSCM Material Master Display(FASV/1820)
800,ZSG_MM_MM.DSP_GSCM_XXX,,GSCM Material Master Display
800,ZSG_MM_MM.ECP_812,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LEAC/1801)
800,ZSG_MM_MM.ECP_813,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LERM/1801)
800,ZSG_MM_MM.ECP_815,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(LEHE/1801)
800,ZSG_MM_MM.ECP_833,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FAIS/1820)
800,ZSG_MM_MM.ECP_835,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FASS/1820)
800,ZSG_MM_MM.ECP_836,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FACS/1820)
800,ZSG_MM_MM.ECP_837,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FACS/1820)
800,ZSG_MM_MM.ECP_838,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(FASV/1820)
800,ZSG_MM_MM.ECP_851,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(APCR/1810)
800,ZSG_MM_MM.ECP_861,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(SEMI/1808)
800,ZSG_MM_MM.ECP_872,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(PUPS/1811)
800,ZSG_MM_MM.ECP_ADMIN,ZSG_MM_MM.ECP_XXX,MEAP Mat. Maint. Export Control(Admin)
800,ZSG_MM_MM.ECP_XXX,,MEAP Mat. Maint. Export Control
800,ZSG_MM_MM.EXT_XXX,,Material Extension from one Sales org to another
